Election Code,Election Title,County Code,County Name,Contest Code,Contest Title,Candidate Number,Candidate Name,Votes,Party Code
1001090,2020 GENERAL ELECTION,02,Mobile,02033100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 8",002,Write-In,13,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 9",001,Write-In,124,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 11",001,Write-In,301,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 12",001,Bobby A. Moseley,3345,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02033400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 12",002,Write-In,44,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 13",001,Write-In,100,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 14",001,Write-In,49,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 15",001,Mervin James Thomas,707,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02033700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 15",002,Write-In,84,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 16",001,Terry Martin Sr.,2005,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02033800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 16",002,Write-In,36,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02033900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 17",001,Write-In,190,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 18",001,Tim Hale Jr.,575,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02034000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 18",002,Write-In,117,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 19",001,Write-In,43,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 20",001,Richard (Ricky) Barnes,1513,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02034200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 20",002,Write-In,68,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 21",001,Jeffrey Morris,1000,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02034300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 21",002,Write-In,13,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 22",001,Charlie David Horton,2359,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02034400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 22",002,Write-In,26,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 23",001,Write-In,136,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 24",001,Write-In,74,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 25",001,Write-In,57,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 26",001,Write-In,45,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02034900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 27",001,John H. Arnold Jr.,994,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02034900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 27",002,Write-In,12,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 28",001,Terry Marshall,2534,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 28",002,Write-In,45,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 29",001,Write-In,85,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 30",001,Simeon Johnson,858,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 30",002,Write-In,10,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 31",001,Write-In,65,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 32",001,T.J. Pettway,1191,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 32",002,Write-In,4,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 33",001,Darrell Demetrice Carter,1131,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 33",002,Write-In,51,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 34",001,Dewayne A. Evans,1436,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 34",002,Write-In,3,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 35",001,Rico Washington,1837,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02035700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 35",002,Write-In,9,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 36",001,Write-In,20,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02035900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 37",001,Write-In,69,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 38",001,Lorenzo Bennett Sr.,1694,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02036000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 38",002,Write-In,24,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 39",001,Joe Casey III,1250,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02036100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 39",002,Write-In,153,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 40",001,Write-In,85,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 41",001,Demetros A. Grant,862,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02036300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 41",002,Write-In,2,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 42",001,Tavarrez Poellnitz,1171,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02036400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 42",002,Write-In,8,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 43",001,Dexter J. Ervin,990,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02036500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 43",002,Write-In,39,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 44",001,Write-In,172,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 45",001,Write-In,185,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 46",001,Write-In,107,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02036900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 48",001,Michael Brown,2466,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02036900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 48",002,Write-In,69,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 49",001,"Luther ""Sonny"" McCoy",1720,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02037000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 49",002,Write-In,82,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 50",001,Write-In,109,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 51",001,Leo M. Bullock III,2983,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02037200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 51",002,Write-In,57,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 52",001,Dale A. Dorsey,2658,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02037300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 52",002,Write-In,69,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 53",001,Write-In,145,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 54",001,Write-In,178,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 55",001,Write-In,71,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 56",001,Demarco Beaver,2236,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02037700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 56",002,Write-In,68,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 57",001,Donnie Ray Debose,1553,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02037800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 57",002,Write-In,8,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02037900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 58",001,Bill Thompson,1116,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02037900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 58",002,Write-In,9,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 59",001,Write-In,235,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 60",001,"Robert ""Bobby"" English",1259,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02038100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 60",002,Write-In,68,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 61",001,Write-In,107,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 62",001,Write-In,86,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 63",001,Write-In,57,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 64",001,Anthony Clarkbanks,1656,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02038500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 64",002,Write-In,16,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 65",001,Write-In,218,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 66",001,Gregory Bone,1874,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02038700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 66",002,Write-In,147,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 67",001,Write-In,216,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02038900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 68",001,"Herbert Lee Scypes, Jr.",1130,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02038900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 68",002,Write-In,75,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 69",001,T. Andre'  Doucet,1638,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02039000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 69",002,Write-In,62,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 70",001,Bradley J. Flott,440,IND
1001090,2020 GENERAL ELECTION,02,Mobile,02039100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 70",002,Write-In,63,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 71",001,Write-In,233,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 72",001,Audrey Matranga,1449,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02039300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 72",002,Write-In,101,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 73",001,Write-In,99,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 74",001,Write-In,138,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 75",001,Roy Brock,1827,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02039600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 75",002,Write-In,37,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 76",001,Lola Dobbs,1873,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02039700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 76",002,Write-In,44,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 77",001,Write-In,48,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02039900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 78",001,Write-In,65,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040000,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 79",001,Write-In,70,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040100,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 80",001,Write-In,46,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040200,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 81",001,Write-In,69,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 82",001,Odis Johnston,819,DEM
1001090,2020 GENERAL ELECTION,02,Mobile,02040300,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 82",002,Write-In,12,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 83",001,Walter Harrison,1983,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02040400,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 83",002,Write-In,22,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040500,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 84",001,Write-In,65,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 85",001,Donald Floyes,1694,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02040600,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 85",002,Write-In,26,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 86",001,Howard E. Waters,961,IND
1001090,2020 GENERAL ELECTION,02,Mobile,02040700,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 86",002,Write-In,37,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 87",001,Dale Rivers Sr.,830,REP
1001090,2020 GENERAL ELECTION,02,Mobile,02040800,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 87",002,Write-In,6,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02040900,"CONSTABLE, MOBILE COUNTY, PRECINCT NO. 88",001,Write-In,49,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02041600,MOBILE COUNTY SPECIAL ELECTION,001,For,90875,NON
1001090,2020 GENERAL ELECTION,02,Mobile,02041600,MOBILE COUNTY SPECIAL ELECTION,002,Against,59174,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,001,Joseph R. Biden,64065,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,002,Donald J. Trump,33122,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,003,Jo Jorgensen,916,IND
1001090,2020 GENERAL ELECTION,03,Montgomery,00000100,PRESIDENT AND VICE PRESIDENT OF THE UNITED STATES,004,Write-In,373,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00100900,UNITED STATES SENATOR,001,Doug Jones,66100,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00100900,UNITED STATES SENATOR,002,Tommy Tuberville,32053,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00100900,UNITED STATES SENATOR,003,Write-In,125,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",001,Phyllis Harvey-Hall,36008,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",002,Barry Moore,22374,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00100920,"UNITED STATES REPRESENTATIVE, 2ND CONGRESSIONAL DISTRICT",003,Write-In,71,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",001,Adia Winfrey,8973,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",002,Mike Rogers,10899,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00100930,"UNITED STATES REPRESENTATIVE, 3RD CONGRESSIONAL DISTRICT",003,Write-In,16,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",001,Terri A. Sewell,18144,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00100970,"UNITED STATES REPRESENTATIVE, 7TH CONGRESSIONAL DISTRICT",002,Write-In,62,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",001,Greg Shaw,41626,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00101400,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 1",002,Write-In,2536,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",001,Brad Mendheim,40975,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00101410,"ASSOCIATE JUSTICE OF THE SUPREME COURT, PLACE 2",002,Write-In,2458,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",001,"William C. ""Bill"" Thompson",40918,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00102600,"COURT OF CIVIL APPEALS JUDGE, PLACE 1",002,Write-In,2396,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",001,Matt Fridy,40450,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00102700,"COURT OF CIVIL APPEALS JUDGE, PLACE 2",002,Write-In,2426,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",001,Mary Windom,40702,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00103100,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 1",002,Write-In,2349,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",001,Beth Kellum,40315,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00103200,"COURT OF CRIMINAL APPEALS JUDGE, PLACE 2",002,Write-In,2308,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",001,Laura Casey,63412,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",002,Twinkle Andress Cavanaugh,33053,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00103600,"PRESIDENT, PUBLIC SERVICE COMMISSION",003,Write-In,107,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00104100,STATE BOARD OF EDUCATION MEMBER DISTRICT 3,001,Jarralynne Agee,11660,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00104100,STATE BOARD OF EDUCATION MEMBER DISTRICT 3,002,Stephanie Bell,13249,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00104100,STATE BOARD OF EDUCATION MEMBER DISTRICT 3,003,Write-In,26,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,001,Tonya Smith Chestnut,50617,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,002,Lesa Keith,20505,REP
1001090,2020 GENERAL ELECTION,03,Montgomery,00104300,STATE BOARD OF EDUCATION MEMBER DISTRICT 5,003,Write-In,72,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00132800,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 2",001,Brooke E. Reid,68404,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00132800,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 2",002,Write-In,996,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00133000,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 4",001,J. R. Gaines,68074,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00133000,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 4",002,Write-In,949,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00133300,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 7",001,Lloria Munnerlyn James,67489,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00133300,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 7",002,Write-In,977,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00133500,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 9",001,Johnny Hardwick,67713,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,00133500,"CIRCUIT COURT JUDGE, 15TH JUDICIAL CIRCUIT, PLACE 9",002,Write-In,1073,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),001,Yes,57939,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511100,PROPOSED STATEWIDE AMENDMENT NUMBER ONE (1),002,No,25996,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),001,Yes,39117,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511200,PROPOSED STATEWIDE AMENDMENT NUMBER TWO (2),002,No,37261,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),001,Yes,48877,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511300,PROPOSED STATEWIDE AMENDMENT NUMBER THREE (3),002,No,29000,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),001,Yes,54849,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511400,PROPOSED STATEWIDE AMENDMENT NUMBER FOUR (4),002,No,21577,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),001,Yes,44241,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511500,PROPOSED STATEWIDE AMENDMENT NUMBER FIVE (5),002,No,26970,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),001,Yes,44473,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,00511600,PROPOSED STATEWIDE AMENDMENT NUMBER SIX (6),002,No,27293,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,03032000,"DISTRICT COURT JUDGE, MONTGOMERY COUNTY, PLACE NO. 1",001,Monet McCorvey Gaines,67757,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,03032000,"DISTRICT COURT JUDGE, MONTGOMERY COUNTY, PLACE NO. 1",002,Write-In,941,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,03032100,"MEMBER, MONTGOMERY COUNTY COMMISSION, DISTRICT NO. 1",001,Dan Harris,15500,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,03032100,"MEMBER, MONTGOMERY COUNTY COMMISSION, DISTRICT NO. 1",002,Write-In,155,NON
1001090,2020 GENERAL ELECTION,03,Montgomery,03032200,"MEMBER, MONTGOMERY COUNTY COMMISSION, DISTRICT NO. 2",001,Elton Dean,14407,DEM
1001090,2020 GENERAL ELECTION,03,Montgomery,03032200,"MEMBER, MONTGOMERY COUNTY COMMISSION, DISTRICT NO. 2",002,Write-In,134,NON
